Er;Erx;Ery;Jr;Jrc;Jrcx;Jrcy;Jrx;Jry;V;X;Y;gamma;pj;t;
1.60149;1.60148;0.00430781;0.160149;0.160149;0.160148;0.000430781;0.160148;0.000430781;0.00169591;-0.000599198;0;0.1;0.256476;0;
1.58341;1.58341;0.00391038;0.158341;0.158341;0.158341;0.000391038;0.158341;0.000391038;0.00168953;-0.00059519;0;0.1;0.25072;0;
1.56534;1.56534;0.00351295;0.156534;0.156534;0.156534;0.000351295;0.156534;0.000351295;0.00168322;-0.000591182;0;0.1;0.245029;0;
1.54727;1.54726;0.00311551;0.154727;0.154727;0.154726;0.000311551;0.154726;0.000311551;0.00167698;-0.000587174;0;0.1;0.239404;0;
1.5292;1.52919;0.00271808;0.15292;0.15292;0.152919;0.000271808;0.152919;0.000271808;0.00167082;-0.000583166;0;0.1;0.233844;0;
1.51112;1.51112;0.00232064;0.151112;0.151112;0.151112;0.000232064;0.151112;0.000232064;0.00166472;-0.000579158;0;0.1;0.228349;0;
1.49305;1.49305;0.00192321;0.149305;0.149305;0.149305;0.000192321;0.149305;0.000192321;0.0016587;-0.00057515;0;0.1;0.22292;0;
1.47498;1.47498;0.00152578;0.147498;0.147498;0.147498;0.000152578;0.147498;0.000152578;0.00165275;-0.000571142;0;0.1;0.217556;0;
1.4569;1.4569;0.00112834;0.14569;0.14569;0.14569;0.000112834;0.14569;0.000112834;0.00164688;-0.000567134;0;0.1;0.212257;0;
1.43883;1.43883;0.000730907;0.143883;0.143883;0.143883;7.30907e-05;0.143883;7.30907e-05;0.00164108;-0.000563126;0;0.1;0.207024;0;
1.42076;1.42076;0.000333473;0.142076;0.142076;0.142076;3.33473e-05;0.142076;3.33473e-05;0.00163534;-0.000559118;0;0.1;0.201856;0;
1.40719;1.40719;0.000740161;0.140719;0.140719;0.140719;7.40161e-05;0.140719;7.40161e-05;0.00162968;-0.00055511;0;0.1;0.198019;0;
1.39262;1.39262;0.000336482;0.139262;0.139262;0.139262;3.36482e-05;0.139262;3.36482e-05;0.00162407;-0.000551102;0;0.1;0.193938;0;
1.37804;1.37804;-6.71957e-05;0.137804;0.137804;0.137804;-6.71957e-06;0.137804;-6.71957e-06;0.00161852;-0.000547094;0;0.1;0.189899;0;
1.36346;1.36346;-0.000470874;0.136346;0.136346;0.136346;-4.70874e-05;0.136346;-4.70874e-05;0.00161302;-0.000543086;0;0.1;0.185903;0;
1.34889;1.34889;-0.000874552;0.134889;0.134889;0.134889;-8.74552e-05;0.134889;-8.74552e-05;0.00160759;-0.000539078;0;0.1;0.18195;0;
1.33431;1.33431;-0.00127823;0.133431;0.133431;0.133431;-0.000127823;0.133431;-0.000127823;0.00160221;-0.00053507;0;0.1;0.178039;0;
1.31974;1.31973;-0.00168191;0.131974;0.131974;0.131973;-0.000168191;0.131973;-0.000168191;0.00159689;-0.000531062;0;0.1;0.17417;0;
1.30516;1.30516;-0.00208559;0.130516;0.130516;0.130516;-0.000208559;0.130516;-0.000208559;0.00159163;-0.000527054;0;0.1;0.170344;0;
1.29058;1.29058;-0.00248926;0.129058;0.129058;0.129058;-0.000248926;0.129058;-0.000248926;0.00158643;-0.000523046;0;0.1;0.166561;0;
1.27859;1.27858;-0.0050016;0.127859;0.127859;0.127858;-0.00050016;0.127858;-0.00050016;0.00158129;-0.000519038;0;0.1;0.16348;0;
1.26335;1.26335;-0.0038787;0.126335;0.126335;0.126335;-0.00038787;0.126335;-0.00038787;0.00157619;-0.00051503;0;0.1;0.159606;0;
1.24812;1.24811;-0.00275579;0.124812;0.124812;0.124811;-0.000275579;0.124811;-0.000275579;0.00157116;-0.000511022;0;0.1;0.155779;0;
1.23288;1.23288;-0.00163289;0.123288;0.123288;0.123288;-0.000163289;0.123288;-0.000163289;0.00156619;-0.000507014;0;0.1;0.151999;0;
1.21366;1.21365;-0.00251614;0.121366;0.121366;0.121365;-0.000251614;0.121365;-0.000251614;0.00156129;-0.000503006;0;0.1;0.147296;0;
1.20048;1.20048;-0.00200755;0.120048;0.120048;0.120048;-0.000200755;0.120048;-0.000200755;0.00155646;-0.000498998;0;0.1;0.144115;0;
1.1873;1.1873;-0.00149895;0.11873;0.11873;0.11873;-0.000149895;0.11873;-0.000149895;0.00155167;-0.00049499;0;0.1;0.140969;0;
1.17412;1.17412;-0.000990358;0.117412;0.117412;0.117412;-9.90358e-05;0.117412;-9.90358e-05;0.00154694;-0.000490982;0;0.1;0.137857;0;
1.16095;1.16095;-0.000481762;0.116095;0.116095;0.116095;-4.81762e-05;0.116095;-4.81762e-05;0.00154226;-0.000486974;0;0.1;0.13478;0;
1.14777;1.14777;2.68333e-05;0.114777;0.114777;0.114777;2.68333e-06;0.114777;2.68333e-06;0.00153763;-0.000482966;0;0.1;0.131738;0;
1.1346;1.13459;0.000535429;0.11346;0.11346;0.113459;5.35429e-05;0.113459;5.35429e-05;0.00153306;-0.000478958;0;0.1;0.128731;0;
1.12142;1.12142;0.00104402;0.112142;0.112142;0.112142;0.000104402;0.112142;0.000104402;0.00152854;-0.00047495;0;0.1;0.125758;0;
1.10824;1.10824;0.00155262;0.110824;0.110824;0.110824;0.000155262;0.110824;0.000155262;0.00152407;-0.000470942;0;0.1;0.12282;0;
1.09507;1.09507;0.00206122;0.109507;0.109507;0.109507;0.000206122;0.109507;0.000206122;0.00151965;-0.000466934;0;0.1;0.119917;0;
1.08189;1.08189;0.00256981;0.108189;0.108189;0.108189;0.000256981;0.108189;0.000256981;0.00151529;-0.000462926;0;0.1;0.117049;0;
1.06872;1.06871;0.00307841;0.106872;0.106872;0.106871;0.000307841;0.106871;0.000307841;0.00151098;-0.000458918;0;0.1;0.114216;0;
1.05554;1.05554;0.003587;0.105554;0.105554;0.105554;0.0003587;0.105554;0.0003587;0.00150672;-0.00045491;0;0.1;0.111417;0;
1.05294;1.05294;-0.000791787;0.105294;0.105294;0.105294;-7.91787e-05;0.105294;-7.91787e-05;0.00150251;-0.000450902;0;0.1;0.110868;0;
1.0292;1.02919;-0.00270911;0.10292;0.10292;0.102919;-0.000270911;0.102919;-0.000270911;0.00149834;-0.000446894;0;0.1;0.105924;0;
1.01754;1.01753;-0.00220554;0.101754;0.101754;0.101753;-0.000220554;0.101753;-0.000220554;0.00149424;-0.000442886;0;0.1;0.103538;0;
1.00588;1.00588;-0.00170197;0.100588;0.100588;0.100588;-0.000170197;0.100588;-0.000170197;0.00149018;-0.000438878;0;0.1;0.101179;0;
0.994221;0.994221;-0.0011984;0.0994221;0.0994221;0.0994221;-0.00011984;0.0994221;-0.00011984;0.00148617;-0.00043487;0;0.1;0.0988476;0;
0.982564;0.982563;-0.000694834;0.0982564;0.0982564;0.0982563;-6.94834e-05;0.0982563;-6.94834e-05;0.00148221;-0.000430862;0;0.1;0.0965431;0;
0.970906;0.970906;-0.000191265;0.0970906;0.0970906;0.0970906;-1.91265e-05;0.0970906;-1.91265e-05;0.0014783;-0.000426854;0;0.1;0.0942659;0;
0.959249;0.959249;0.000312303;0.0959249;0.0959249;0.0959249;3.12303e-05;0.0959249;3.12303e-05;0.00147443;-0.000422846;0;0.1;0.0920159;0;
0.947658;0.947657;0.00160312;0.0947658;0.0947658;0.0947657;0.000160312;0.0947657;0.000160312;0.00147061;-0.000418838;0;0.1;0.0898056;0;
0.93574;0.935739;0.00107748;0.093574;0.093574;0.0935739;0.000107748;0.0935739;0.000107748;0.00146683;-0.00041483;0;0.1;0.0875609;0;
0.923822;0.923822;0.000551842;0.0923822;0.0923822;0.0923822;5.51842e-05;0.0923822;5.51842e-05;0.00146311;-0.000410822;0;0.1;0.0853447;0;
0.911904;0.911904;2.6203e-05;0.0911904;0.0911904;0.0911904;2.6203e-06;0.0911904;2.6203e-06;0.00145943;-0.000406814;0;0.1;0.0831569;0;
0.899987;0.899987;-0.000499436;0.0899987;0.0899987;0.0899987;-4.99436e-05;0.0899987;-4.99436e-05;0.0014558;-0.000402806;0;0.1;0.0809976;0;
0.88807;0.888069;-0.00102507;0.088807;0.088807;0.0888069;-0.000102507;0.0888069;-0.000102507;0.00145221;-0.000398798;0;0.1;0.0788668;0;
0.876153;0.876152;-0.00155071;0.0876153;0.0876153;0.0876152;-0.000155071;0.0876152;-0.000155071;0.00144868;-0.00039479;0;0.1;0.0767644;0;
0.872599;0.872599;-0.000104329;0.0872599;0.0872599;0.0872599;-1.04329e-05;0.0872599;-1.04329e-05;0.00144519;-0.000390782;0;0.1;0.0761429;0;
0.856158;0.856156;0.00199937;0.0856158;0.0856158;0.0856156;0.000199937;0.0856156;0.000199937;0.00144172;-0.000386774;0;0.1;0.0733007;0;
0.845269;0.845267;0.00186848;0.0845269;0.0845269;0.0845267;0.000186848;0.0845267;0.000186848;0.00143831;-0.000382766;0;0.1;0.071448;0;
0.83438;0.834378;0.00173758;0.083438;0.083438;0.0834378;0.000173758;0.0834378;0.000173758;0.00143495;-0.000378758;0;0.1;0.069619;0;
0.823491;0.823489;0.00160668;0.0823491;0.0823491;0.0823489;0.000160668;0.0823489;0.000160668;0.00143162;-0.000374749;0;0.1;0.0678137;0;
0.812602;0.812601;0.00147578;0.0812602;0.0812602;0.0812601;0.000147578;0.0812601;0.000147578;0.00142834;-0.000370741;0;0.1;0.0660322;0;
0.801713;0.801712;0.00134489;0.0801713;0.0801713;0.0801712;0.000134489;0.0801712;0.000134489;0.00142511;-0.000366733;0;0.1;0.0642743;0;
0.790824;0.790823;0.00121399;0.0790824;0.0790824;0.0790823;0.000121399;0.0790823;0.000121399;0.00142192;-0.000362725;0;0.1;0.0625402;0;
0.779935;0.779934;0.00108309;0.0779935;0.0779935;0.0779934;0.000108309;0.0779934;0.000108309;0.00141877;-0.000358717;0;0.1;0.0608298;0;
0.769046;0.769045;0.000952197;0.0769046;0.0769046;0.0769045;9.52197e-05;0.0769045;9.52197e-05;0.00141567;-0.000354709;0;0.1;0.0591431;0;
0.758157;0.758156;0.0008213;0.0758157;0.0758157;0.0758156;8.213e-05;0.0758156;8.213e-05;0.00141261;-0.000350701;0;0.1;0.0574801;0;
0.747268;0.747267;0.000690403;0.0747268;0.0747268;0.0747267;6.90403e-05;0.0747267;6.90403e-05;0.00140959;-0.000346693;0;0.1;0.0558409;0;
0.736379;0.736378;0.000559506;0.0736379;0.0736379;0.0736378;5.59506e-05;0.0736378;5.59506e-05;0.00140661;-0.000342685;0;0.1;0.0542254;0;
0.72549;0.72549;0.000428609;0.072549;0.072549;0.072549;4.28609e-05;0.072549;4.28609e-05;0.00140369;-0.000338677;0;0.1;0.0526335;0;
0.714601;0.714601;0.000297712;0.0714601;0.0714601;0.0714601;2.97712e-05;0.0714601;2.97712e-05;0.0014008;-0.000334669;0;0.1;0.0510654;0;
0.703712;0.703712;0.000166816;0.0703712;0.0703712;0.0703712;1.66816e-05;0.0703712;1.66816e-05;0.00139796;-0.000330661;0;0.1;0.049521;0;
0.692823;0.692823;3.59187e-05;0.0692823;0.0692823;0.0692823;3.59187e-06;0.0692823;3.59187e-06;0.00139516;-0.000326653;0;0.1;0.0480004;0;
0.68668;0.686679;0.000835365;0.068668;0.068668;0.0686679;8.35365e-05;0.0686679;8.35365e-05;0.00139239;-0.000322645;0;0.1;0.0471529;0;
0.677277;0.677277;0.000455096;0.0677277;0.0677277;0.0677277;4.55096e-05;0.0677277;4.55096e-05;0.00138965;-0.000318637;0;0.1;0.0458704;0;
0.667874;0.667874;7.48268e-05;0.0667874;0.0667874;0.0667874;7.48268e-06;0.0667874;7.48268e-06;0.00138696;-0.000314629;0;0.1;0.0446055;0;
0.658471;0.658471;-0.000305443;0.0658471;0.0658471;0.0658471;-3.05443e-05;0.0658471;-3.05443e-05;0.0013843;-0.000310621;0;0.1;0.0433584;0;
0.649068;0.649068;-0.000685712;0.0649068;0.0649068;0.0649068;-6.85712e-05;0.0649068;-6.85712e-05;0.00138168;-0.000306613;0;0.1;0.042129;0;
