Er;Erx;Ery;Jr;Jrc;Jrcx;Jrcy;Jrx;Jry;V;X;Y;gamma;pj;t;
0.170702;0.170678;0.00286652;0.0170702;0.0170702;0.0170678;0.000286652;0.0170678;0.000286652;0.00259025;-0.000382766;0;0.1;0.00291393;0;
0.165479;0.165457;0.00267036;0.0165479;0.0165479;0.0165457;0.000267036;0.0165457;0.000267036;0.00258957;-0.000378758;0;0.1;0.00273833;0;
0.160255;0.160236;0.0024742;0.0160255;0.0160255;0.0160236;0.00024742;0.0160236;0.00024742;0.00258892;-0.000374749;0;0.1;0.00256818;0;
0.155032;0.155015;0.00227804;0.0155032;0.0155032;0.0155015;0.000227804;0.0155015;0.000227804;0.00258829;-0.000370741;0;0.1;0.00240349;0;
0.149808;0.149794;0.00208187;0.0149808;0.0149808;0.0149794;0.000208187;0.0149794;0.000208187;0.00258768;-0.000366733;0;0.1;0.00224426;0;
0.144585;0.144573;0.00188571;0.0144585;0.0144585;0.0144573;0.000188571;0.0144573;0.000188571;0.00258709;-0.000362725;0;0.1;0.00209049;0;
0.139362;0.139352;0.00168955;0.0139362;0.0139362;0.0139352;0.000168955;0.0139352;0.000168955;0.00258652;-0.000358717;0;0.1;0.00194218;0;
0.134139;0.134131;0.00149339;0.0134139;0.0134139;0.0134131;0.000149339;0.0134131;0.000149339;0.00258597;-0.000354709;0;0.1;0.00179933;0;
0.128916;0.12891;0.00129722;0.0128916;0.0128916;0.012891;0.000129722;0.012891;0.000129722;0.00258544;-0.000350701;0;0.1;0.00166194;0;
0.123693;0.123688;0.00110106;0.0123693;0.0123693;0.0123688;0.000110106;0.0123688;0.000110106;0.00258494;-0.000346693;0;0.1;0.00153;0;
0.118471;0.118467;0.000904898;0.0118471;0.0118471;0.0118467;9.04898e-05;0.0118467;9.04898e-05;0.00258445;-0.000342685;0;0.1;0.00140353;0;
0.113248;0.113246;0.000708736;0.0113248;0.0113248;0.0113246;7.08736e-05;0.0113246;7.08736e-05;0.00258399;-0.000338677;0;0.1;0.00128252;0;
0.108026;0.108025;0.000512573;0.0108026;0.0108026;0.0108025;5.12573e-05;0.0108025;5.12573e-05;0.00258354;-0.000334669;0;0.1;0.00116697;0;
0.102804;0.102804;0.00031641;0.0102804;0.0102804;0.0102804;3.1641e-05;0.0102804;3.1641e-05;0.00258312;-0.000330661;0;0.1;0.00105688;0;
0.097583;0.0975829;0.000120248;0.0097583;0.0097583;0.00975829;1.20248e-05;0.00975829;1.20248e-05;0.00258272;-0.000326653;0;0.1;0.000952243;0;
0.0999164;0.0999069;0.00137572;0.00999164;0.00999164;0.00999069;0.000137572;0.00999069;0.000137572;0.00258232;-0.000322645;0;0.1;0.000998328;0;
0.0970558;0.0970529;0.000754663;0.00970558;0.00970558;0.00970529;7.54663e-05;0.00970529;7.54663e-05;0.00258192;-0.000318637;0;0.1;0.000941984;0;
